Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
13:24:04,2,2024-09-08,0,-17,2621.0,2619.0,2614.0,2611.0,2612.0,2613.0,2710.0,4922.0,8702.0,12599.0,15664.0,16383.0,16383.0,16383.0,16383.0,16383.0,16383.0,16383.0,16383.0,15965.0,14732.0,13733.0,12953.0,12225.0,11573.0,11528.0,11342.0,11108.0,10924.0,10766.0,10207.0,8790.0,6934.0,4750.0,2974.0,2621.0,2615.0,2616.0,2616.0,2897.0,4415.0,6377.0,8266.0,9603.0,9886.0,9485.0,8914.0,8470.0,8326.0,8411.0,8626.0,8857.0,9015.0,9348.0,9928.0,9624.0,9535.0,3
16:46:33,2,2024-09-08,86,30,10502.0,10938.0,11231.0,11174.0,10975.0,10646.0,10329.0,10019.0,9828.0,9644.0,9536.0,9471.0,9536.0,9682.0,9703.0,9748.0,9887.0,10055.0,10213.0,10292.0,10301.0,10283.0,10391.0,10404.0,10368.0,10377.0,10416.0,10502.0,10462.0,10411.0,10477.0,10416.0,10340.0,10318.0,10256.0,10264.0,10111.0,9605.0,9209.0,9120.0,9221.0,9683.0,10153.0,10594.0,10940.0,11183.0,11296.0,11345.0,11277.0,11155.0,11034.0,10873.0,10580.0,10428.0,10353.0,10823.0,9846.0,0
09:32:47,2,2024-09-08,85,29,10355.0,10881.0,11386.0,11398.0,11051.0,10682.0,10352.0,10035.0,9780.0,9605.0,9512.0,9491.0,9581.0,9631.0,9742.0,9881.0,9972.0,10004.0,10039.0,10089.0,10182.0,10212.0,10271.0,10360.0,10392.0,10345.0,10284.0,10307.0,10369.0,10459.0,10492.0,10497.0,10473.0,10490.0,10505.0,10429.0,10311.0,9797.0,9165.0,8910.0,9088.0,9543.0,10084.0,10619.0,11002.0,11232.0,11362.0,11356.0,11338.0,11252.0,11079.0,10816.0,10715.0,10526.0,10401.0,10987.0,9995.0,0
09:52:15,2,2024-09-08,86,30,10183.0,10543.0,11078.0,11268.0,11130.0,10813.0,10449.0,10081.0,9796.0,9744.0,9682.0,9666.0,9712.0,9743.0,9799.0,9876.0,9938.0,9993.0,10027.0,10187.0,10297.0,10390.0,10363.0,10291.0,10355.0,10455.0,10472.0,10430.0,10362.0,10290.0,10267.0,10355.0,10381.0,10360.0,10318.0,10316.0,10336.0,10004.0,9462.0,9126.0,9262.0,9678.0,10254.0,10713.0,10932.0,10999.0,11056.0,11097.0,11064.0,10960.0,10897.0,10868.0,10633.0,10527.0,10449.0,10966.0,10033.0,1
12:14:11,2,2024-09-08,86,30,10209.0,10640.0,11144.0,11253.0,11079.0,10795.0,10490.0,10120.0,9840.0,9653.0,9549.0,9550.0,9675.0,9739.0,9855.0,9976.0,9976.0,9906.0,10003.0,10057.0,10172.0,10341.0,10410.0,10379.0,10338.0,10297.0,10366.0,10447.0,10344.0,10304.0,10401.0,10496.0,10462.0,10345.0,10335.0,10315.0,10276.0,9867.0,9395.0,9295.0,9386.0,9778.0,10266.0,10566.0,10757.0,10992.0,11250.0,11242.0,11169.0,11061.0,10898.0,10692.0,10631.0,10464.0,10271.0,10911.0,9869.0,1
14:46:14,2,,86,30,10246.0,10492.0,10842.0,11082.0,11072.0,10861.0,10506.0,10235.0,10027.0,9874.0,9687.0,9646.0,9646.0,9701.0,9767.0,9865.0,9988.0,10105.0,10135.0,10041.0,10062.0,10090.0,10221.0,10411.0,10443.0,10440.0,10360.0,10327.0,10375.0,10494.0,10457.0,10445.0,10550.0,10502.0,10454.0,10396.0,10368.0,9995.0,9431.0,9118.0,9272.0,9602.0,9989.0,10408.0,10683.0,10939.0,11069.0,11082.0,11123.0,11069.0,10873.0,10710.0,10565.0,10434.0,10359.0,10971.0,9975.0,1
23:08:01,2,2024-09-08,85,29,10323.0,10698.0,11328.0,11659.0,11535.0,11102.0,10499.0,9987.0,9636.0,9365.0,9247.0,9340.0,9447.0,9517.0,9571.0,9656.0,9665.0,9744.0,9866.0,9983.0,10107.0,10255.0,10382.0,10416.0,10399.0,10420.0,10518.0,10658.0,10646.0,10584.0,10517.0,10502.0,10432.0,10370.0,10403.0,10486.0,10482.0,10075.0,9243.0,8641.0,8630.0,9109.0,9765.0,10439.0,10992.0,11348.0,11555.0,11585.0,11518.0,11353.0,11124.0,11052.0,10832.0,10676.0,10551.0,11153.0,10215.0,0
22:53:36,3,2024-08-08,87,30,10554.0,11262.0,11869.0,11961.0,11671.0,11168.0,10403.0,9921.0,9532.0,9175.0,8928.0,8945.0,8981.0,9127.0,9274.0,9378.0,9664.0,9932.0,10027.0,10072.0,10121.0,10333.0,10424.0,10397.0,10443.0,10527.0,10621.0,10643.0,10546.0,10460.0,10416.0,10377.0,10395.0,10368.0,10356.0,10373.0,10271.0,9496.0,8528.0,8087.0,8448.0,9268.0,10166.0,10975.0,11552.0,11893.0,12117.0,12106.0,11951.0,11787.0,11506.0,11202.0,10884.0,10675.0,10421.0,11104.0,10095.0,0
14:49:42,2,2024-09-08,86,30,10594.0,11001.0,11179.0,11081.0,10819.0,10409.0,10006.0,9685.0,9640.0,9628.0,9660.0,9740.0,9806.0,9927.0,9954.0,10042.0,9981.0,10013.0,10171.0,10340.0,10371.0,10407.0,10412.0,10414.0,10384.0,10432.0,10381.0,10318.0,10288.0,10322.0,10349.0,10422.0,10367.0,10372.0,10387.0,10333.0,10118.0,9654.0,9390.0,9478.0,9677.0,10065.0,10347.0,10538.0,10805.0,11027.0,11144.0,11062.0,10931.0,10838.0,10597.0,10419.0,10327.0,10353.0,10376.0,10689.0,9914.0,1
03:07:02,2,2024-09-08,89,31,10583.0,11443.0,12080.0,11981.0,11385.0,10718.0,10057.0,9450.0,9168.0,9083.0,9003.0,8986.0,9161.0,9266.0,9394.0,9599.0,9746.0,9962.0,10173.0,10288.0,10260.0,10414.0,10507.0,10472.0,10394.0,10445.0,10444.0,10427.0,10528.0,10447.0,10373.0,10428.0,10417.0,10373.0,10426.0,10541.0,10109.0,9091.0,8246.0,8101.0,8617.0,9540.0,10522.0,11288.0,11811.0,11978.0,12012.0,11932.0,11766.0,11563.0,11361.0,11121.0,11028.0,10821.0,10583.0,11102.0,10117.0,0
22:37:36,2,2024-09-08,86,30,10511.0,10833.0,11282.0,11407.0,11124.0,10754.0,10430.0,10120.0,9763.0,9541.0,9396.0,9411.0,9455.0,9573.0,9629.0,9749.0,9916.0,10023.0,10089.0,10093.0,10156.0,10211.0,10219.0,10283.0,10279.0,10296.0,10311.0,10352.0,10399.0,10434.0,10453.0,10438.0,10441.0,10383.0,10491.0,10478.0,10409.0,9985.0,9268.0,8923.0,9007.0,9445.0,10057.0,10564.0,10973.0,11358.0,11552.0,11491.0,11313.0,11103.0,11007.0,10799.0,10667.0,10530.0,10452.0,10958.0,10027.0,0
02:11:17,1,2024-10-08,88,31,10339.0,10794.0,11703.0,12023.0,11740.0,11169.0,10546.0,9952.0,9441.0,9156.0,9153.0,9158.0,9171.0,9203.0,9439.0,9527.0,9615.0,9765.0,9977.0,10185.0,10260.0,10282.0,10332.0,10333.0,10408.0,10370.0,10361.0,10476.0,10602.0,10552.0,10508.0,10521.0,10512.0,10429.0,10398.0,10507.0,10503.0,9890.0,8859.0,8177.0,8300.0,8876.0,9788.0,10687.0,11375.0,11723.0,11901.0,12003.0,11892.0,11640.0,11407.0,11198.0,10998.0,10760.0,10514.0,11132.0,10044.0,0
17:54:18,2,2024-09-08,86,30,10402.0,10805.0,11232.0,11374.0,11175.0,10809.0,10414.0,9972.0,9623.0,9514.0,9531.0,9522.0,9518.0,9688.0,9824.0,9903.0,9931.0,9950.0,10065.0,10218.0,10219.0,10236.0,10216.0,10251.0,10298.0,10346.0,10373.0,10473.0,10473.0,10563.0,10519.0,10396.0,10284.0,10269.0,10335.0,10371.0,10405.0,10048.0,9314.0,8992.0,9148.0,9538.0,10017.0,10515.0,10937.0,11183.0,11323.0,11378.0,11231.0,11111.0,11011.0,10935.0,10770.0,10478.0,10349.0,10845.0,9985.0,0
17:10:17,2,2024-09-08,86,30,10451.0,2675.0,11309.0,11298.0,10983.0,10542.0,10179.0,9916.0,9726.0,9552.0,9508.0,9491.0,9421.0,9579.0,9775.0,9844.0,9972.0,10040.0,10150.0,10379.0,10405.0,10335.0,10338.0,10310.0,10336.0,10363.0,10433.0,10461.0,10454.0,10389.0,10318.0,10336.0,10442.0,10438.0,10464.0,10433.0,10274.0,9626.0,9113.0,9041.0,9358.0,9784.0,10231.0,10710.0,10988.0,11113.0,11179.0,11172.0,11138.0,10979.0,10806.0,10706.0,10567.0,10503.0,10521.0,10907.0,10104.0,0
02:01:41,2,2024-09-08,88,31,10424.0,11023.0,11790.0,12112.0,11754.0,11101.0,10506.0,9924.0,9362.0,9089.0,9077.0,9048.0,9035.0,9147.0,9337.0,9451.0,9618.0,9730.0,9844.0,9973.0,10191.0,10367.0,10362.0,10428.0,10507.0,10529.0,10580.0,10675.0,10672.0,10496.0,10470.0,10460.0,10404.0,10399.0,10450.0,10487.0,10309.0,9564.0,8589.0,8099.0,8321.0,9115.0,9999.0,10833.0,11473.0,11858.0,12051.0,12016.0,11990.0,11760.0,11537.0,11383.0,11075.0,10703.0,10453.0,11102.0,9975.0,0
09:45:35,2,2024-09-08,85,29,10679.0,11164.0,11363.0,11239.0,10877.0,10474.0,10045.0,9715.0,9569.0,9505.0,9527.0,9586.0,9706.0,9806.0,9776.0,9805.0,9804.0,9883.0,10047.0,10146.0,10212.0,10274.0,10397.0,10433.0,10405.0,10354.0,10342.0,10446.0,10534.0,10523.0,10554.0,10492.0,10399.0,10342.0,10382.0,10337.0,10084.0,9460.0,8998.0,9093.0,9503.0,10016.0,10454.0,10767.0,10965.0,11120.0,11284.0,11314.0,11160.0,10927.0,10755.0,10737.0,10685.0,10656.0,10487.0,10919.0,10043.0,0
19:54:36,3,2024-08-08,0,-17,9886.0,10326.0,10909.0,11236.0,11296.0,11143.0,10840.0,10522.0,10241.0,10045.0,9947.0,9917.0,9906.0,9763.0,9681.0,9650.0,9856.0,10327.0,10674.0,10817.0,10554.0,10112.0,9513.0,8977.0,8858.0,9046.0,9344.0,9765.0,10337.0,10907.0,11336.0,11603.0,11643.0,11390.0,10952.0,10615.0,10415.0,9930.0,9329.0,9239.0,9713.0,10521.0,11380.0,12041.0,12281.0,12077.0,11499.0,10753.0,10063.0,9456.0,8814.0,8439.0,8422.0,8672.0,9021.0,9103.0,8760.0,3
13:12:20,2,2024-09-08,0,-17,10651.0,10947.0,11109.0,10938.0,10655.0,10381.0,10140.0,9950.0,9744.0,9518.0,9509.0,9657.0,9746.0,9828.0,9900.0,10002.0,10100.0,10204.0,10239.0,10306.0,10305.0,10217.0,10223.0,10262.0,10311.0,10298.0,10305.0,10348.0,10372.0,10363.0,10328.0,10375.0,10354.0,10373.0,10271.0,10239.0,10000.0,9615.0,9492.0,9551.0,9758.0,10068.0,10264.0,10442.0,10469.0,10596.0,10676.0,10871.0,11100.0,11171.0,11132.0,11059.0,10980.0,10724.0,10497.0,11141.0,10151.0,3
23:18:57,2,2024-09-08,85,29,10377.0,10981.0,11456.0,11440.0,11081.0,10683.0,10372.0,9992.0,9695.0,9490.0,9473.0,9443.0,9404.0,9454.0,9713.0,9938.0,9948.0,9907.0,9968.0,10107.0,10225.0,10238.0,10302.0,10397.0,10366.0,10353.0,10408.0,10444.0,10548.0,10656.0,10583.0,10492.0,10377.0,10355.0,10291.0,10227.0,10223.0,9575.0,8954.0,8890.0,9142.0,9642.0,10186.0,10625.0,11098.0,11409.0,11404.0,11350.0,11245.0,11197.0,10996.0,10768.0,10603.0,10567.0,10466.0,10875.0,9994.0,0
07:25:16,2,2024-09-08,86,30,10815.0,11700.0,12158.0,12016.0,11558.0,10813.0,10126.0,9626.0,9135.0,8891.0,8824.0,8897.0,9029.0,9176.0,9265.0,9426.0,9595.0,9757.0,9870.0,10082.0,10288.0,10277.0,10295.0,10353.0,10407.0,10582.0,10651.0,10579.0,10631.0,10643.0,10622.0,10620.0,10557.0,10573.0,10567.0,10502.0,9994.0,8976.0,8203.0,8173.0,8692.0,9517.0,10460.0,11228.0,11718.0,11989.0,12069.0,11900.0,11710.0,11583.0,11373.0,11121.0,10912.0,10774.0,10572.0,11166.0,10065.0,0
22:21:20,3,,87,30,10352.0,10910.0,11698.0,12028.0,11686.0,11069.0,10398.0,9926.0,9506.0,9179.0,9052.0,9038.0,9025.0,9205.0,9345.0,9482.0,9609.0,9804.0,9918.0,10004.0,10061.0,10176.0,10289.0,10401.0,10431.0,10461.0,10573.0,10706.0,10693.0,10671.0,10601.0,10444.0,10363.0,10294.0,10382.0,10476.0,10486.0,9865.0,8792.0,8169.0,8253.0,8937.0,9940.0,10803.0,11402.0,11814.0,12016.0,11977.0,11766.0,11588.0,11417.0,11282.0,11037.0,10827.0,10614.0,11204.0,10193.0,0
08:18:37,2,2024-09-08,85,29,10478.0,11003.0,11317.0,11289.0,11022.0,10577.0,10195.0,9827.0,9588.0,9465.0,9440.0,9461.0,9555.0,9632.0,9703.0,9797.0,9899.0,10058.0,10197.0,10284.0,10247.0,10280.0,10349.0,10417.0,10455.0,10474.0,10487.0,10471.0,10400.0,10392.0,10401.0,10443.0,10483.0,10409.0,10326.0,10243.0,10031.0,9366.0,8996.0,9036.0,9327.0,9800.0,10319.0,10842.0,11085.0,11251.0,11268.0,11346.0,11252.0,11122.0,10982.0,10896.0,10720.0,10589.0,10404.0,11159.0,10024.0,0
22:01:20,2,2024-09-08,85,29,10572.0,11084.0,11404.0,11356.0,10978.0,10502.0,10122.0,9894.0,9692.0,9566.0,9534.0,9529.0,9468.0,9575.0,9690.0,9728.0,9832.0,10017.0,10176.0,10249.0,10231.0,10324.0,10393.0,10506.0,10526.0,10486.0,10394.0,10330.0,10284.0,10380.0,10486.0,10457.0,10356.0,10312.0,10394.0,10432.0,10163.0,9515.0,9072.0,8995.0,9340.0,9832.0,10386.0,10907.0,11253.0,11439.0,11480.0,11294.0,11061.0,10871.0,10699.0,10628.0,10512.0,10473.0,10430.0,10884.0,10073.0,0
18:37:31,2,2024-09-08,86,30,10457.0,11030.0,11378.0,11351.0,11024.0,10479.0,10076.0,9784.0,9628.0,9554.0,9599.0,9641.0,9688.0,9777.0,9817.0,9867.0,9871.0,10013.0,10122.0,10285.0,10417.0,10350.0,10256.0,10217.0,10260.0,10353.0,10393.0,10410.0,10452.0,10452.0,10489.0,10437.0,10357.0,10344.0,10265.0,10266.0,10096.0,9562.0,9042.0,9023.0,9473.0,9998.0,10580.0,11028.0,11242.0,11270.0,11206.0,11128.0,11050.0,10985.0,10862.0,10712.0,10598.0,10485.0,10335.0,10899.0,9883.0,0
15:13:43,2,2024-09-08,86,30,10503.0,10872.0,11148.0,11178.0,11006.0,10644.0,10173.0,9921.0,9808.0,9665.0,9584.0,9611.0,9700.0,9786.0,9864.0,9898.0,10034.0,10102.0,10142.0,10239.0,10315.0,10346.0,10365.0,10360.0,10363.0,10363.0,10352.0,10351.0,10354.0,10353.0,10411.0,10409.0,10407.0,10374.0,10258.0,10250.0,10214.0,9795.0,9417.0,9301.0,9573.0,9867.0,10152.0,10495.0,10786.0,10908.0,10937.0,10989.0,10938.0,10895.0,10868.0,10812.0,10656.0,10538.0,10467.0,10781.0,10077.0,1
01:09:08,2,2024-09-08,88,31,10697.0,16281.0,12061.0,12020.0,11535.0,10923.0,10252.0,9736.0,9227.0,8924.0,8878.0,8940.0,9050.0,9216.0,9392.0,9478.0,9606.0,9855.0,10084.0,10154.0,10230.0,10328.0,10316.0,10309.0,10369.0,10461.0,10557.0,10491.0,10534.0,10557.0,10589.0,10547.0,10557.0,10489.0,10455.0,10461.0,10264.0,9295.0,8315.0,8063.0,8612.0,9513.0,10351.0,11091.0,11669.0,11946.0,12031.0,11948.0,11849.0,11719.0,11452.0,11101.0,10803.0,10604.0,10447.0,11156.0,10027.0,0
05:37:14,2,2024-09-08,89,31,,11192.0,11818.0,11855.0,11439.0,10887.0,10407.0,9902.0,9537.0,9336.0,9161.0,9115.0,9202.0,9285.0,9373.0,9530.0,9745.0,9841.0,9898.0,9960.0,10037.0,10097.0,10214.0,10390.0,10545.0,10564.0,10605.0,10715.0,10725.0,10597.0,10529.0,10524.0,10467.0,10366.0,10312.0,10231.0,10105.0,9377.0,8507.0,8311.0,8676.0,9478.0,10315.0,11050.0,11571.0,11801.0,11893.0,11842.0,11702.0,11599.0,11480.0,11106.0,10862.0,10724.0,10491.0,11097.0,10032.0,0
02:18:13,2,2024-09-08,88,31,10595.0,11509.0,12181.0,12122.0,11645.0,10976.0,10301.0,9655.0,9252.0,8907.0,8734.0,8839.0,8992.0,9133.0,9428.0,9549.0,9662.0,9838.0,10135.0,10301.0,10325.0,10289.0,10234.0,10231.0,10359.0,10555.0,10580.0,10553.0,10595.0,10710.0,10663.0,10509.0,10293.0,10257.0,10360.0,10470.0,10348.0,9341.0,8327.0,8054.0,8541.0,9395.0,10369.0,11111.0,11630.0,11872.0,12049.0,12007.0,11861.0,11711.0,11473.0,11095.0,10764.0,10563.0,10448.0,10991.0,10052.0,0
14:37:00,2,2024-09-08,0,-17,10196.0,10117.0,10033.0,10045.0,10083.0,10171.0,10262.0,10187.0,10117.0,10232.0,10334.0,10231.0,10127.0,10121.0,10203.0,10270.0,10289.0,10263.0,10248.0,10189.0,10216.0,10274.0,10240.0,10271.0,10191.0,10060.0,10103.0,10102.0,10184.0,10140.0,10127.0,10193.0,10331.0,10458.0,10461.0,10356.0,10306.0,10253.0,10125.0,10233.0,10351.0,10371.0,10391.0,10343.0,10366.0,10407.0,10323.0,10240.0,10263.0,10293.0,10299.0,10238.0,10140.0,9995.0,9969.0,10331.0,9572.0,3
10:51:29,2,,87,30,10346.0,10862.0,11512.0,11704.0,11430.0,10941.0,10298.0,9777.0,9552.0,9531.0,9447.0,9341.0,9321.0,9305.0,9321.0,9480.0,9671.0,9818.0,9983.0,10053.0,10114.0,10209.0,10400.0,10588.0,10576.0,10536.0,10625.0,10605.0,10431.0,10392.0,10404.0,10433.0,10406.0,10349.0,10345.0,10391.0,10354.0,9879.0,9108.0,8695.0,8829.0,9426.0,10133.0,10743.0,11164.0,11344.0,11513.0,11668.0,11530.0,11327.0,11137.0,10935.0,10771.0,10642.0,10473.0,11144.0,10017.0,0
07:40:29,2,2024-09-08,86,30,10592.0,11384.0,11783.0,11592.0,11182.0,10750.0,10245.0,9734.0,9457.0,9261.0,9125.0,9201.0,9329.0,9483.0,9543.0,9596.0,9655.0,9814.0,9996.0,10112.0,10259.0,10412.0,10465.0,10405.0,10386.0,10475.0,10594.0,10630.0,10556.0,10444.0,10438.0,10458.0,10490.0,10605.0,10525.0,10369.0,10065.0,9272.0,8621.0,8488.0,8896.0,9588.0,10322.0,10907.0,11347.0,11564.0,11698.0,11682.0,11592.0,11421.0,11116.0,10805.0,10618.0,10497.0,10517.0,10918.0,10169.0,0
12:06:10,2,2024-09-08,86,30,10460.0,10945.0,11203.0,11281.0,11009.0,10669.0,10364.0,10048.0,9771.0,9608.0,9536.0,9500.0,9554.0,9636.0,9712.0,9761.0,9842.0,9996.0,10154.0,10268.0,10307.0,10268.0,10320.0,10396.0,10420.0,10416.0,10377.0,10391.0,10398.0,10454.0,10430.0,10429.0,10375.0,10300.0,10298.0,10346.0,10278.0,9745.0,9226.0,9051.0,9259.0,9790.0,10298.0,10721.0,11002.0,11095.0,11278.0,11243.0,11093.0,11034.0,10952.0,10820.0,10672.0,10552.0,10361.0,10966.0,9899.0,0
15:36:31,2,2024-09-08,0,-17,9558.0,9726.0,9859.0,9936.0,9939.0,9852.0,9776.0,9772.0,9872.0,9960.0,10162.0,10323.0,10467.0,10662.0,10717.0,10567.0,10631.0,10600.0,10720.0,10876.0,10869.0,10845.0,10769.0,10723.0,10551.0,10298.0,10081.0,9878.0,9849.0,9849.0,9884.0,9942.0,9904.0,9956.0,9965.0,9987.0,10000.0,10074.0,10062.0,10259.0,10366.0,10424.0,10344.0,10192.0,10019.0,9953.0,9955.0,10043.0,10227.0,10502.0,10812.0,10865.0,10622.0,10612.0,10662.0,11043.0,10147.0,3
22:05:03,3,2024-08-08,87,30,10767.0,11677.0,12161.0,11965.0,11413.0,10769.0,10089.0,9536.0,9222.0,9017.0,8962.0,8879.0,8961.0,9168.0,9382.0,9640.0,9754.0,9872.0,10061.0,10187.0,10260.0,10434.0,10483.0,10505.0,10579.0,10671.0,10629.0,10506.0,10443.0,10450.0,10473.0,10399.0,10346.0,10420.0,10508.0,10358.0,10037.0,9114.0,8328.0,8185.0,8641.0,9505.0,10465.0,11190.0,11636.0,11890.0,11988.0,11999.0,11779.0,11538.0,11303.0,11048.0,10802.0,10648.0,10502.0,11071.0,10072.0,0
,2,2024-09-08,86,30,10255.0,10526.0,10791.0,10853.0,10673.0,10436.0,10165.0,9869.0,9712.0,9707.0,9702.0,9676.0,9773.0,9841.0,9945.0,10081.0,10148.0,10191.0,10202.0,10364.0,10405.0,10316.0,10336.0,10470.0,10452.0,10389.0,10311.0,10330.0,10444.0,10514.0,10601.0,10559.0,10406.0,10308.0,10229.0,10213.0,10132.0,9778.0,9563.0,9545.0,9725.0,9983.0,10202.0,10488.0,10688.0,10884.0,10945.0,10933.0,10825.0,10694.0,10687.0,10560.0,10401.0,10347.0,10264.0,10719.0,9772.0,1
22:52:17,2,2024-09-08,86,30,10519.0,11128.0,11621.0,11593.0,11139.0,10606.0,10164.0,9840.0,9596.0,9426.0,9388.0,9423.0,9493.0,9548.0,9646.0,9716.0,9792.0,9836.0,10004.0,10083.0,10134.0,10331.0,10434.0,10455.0,10414.0,10433.0,10417.0,10398.0,10422.0,10432.0,10347.0,10378.0,10472.0,10442.0,10348.0,10347.0,10243.0,9486.0,8802.0,8663.0,9018.0,9631.0,10354.0,10939.0,11341.0,11604.0,11661.0,11536.0,11394.0,11241.0,11131.0,10984.0,10784.0,10596.0,10383.0,10912.0,9956.0,0
02:25:10,1,2024-10-08,88,31,10870.0,11768.0,12047.0,11749.0,11163.0,10481.0,9841.0,9426.0,9181.0,9126.0,9027.0,8987.0,9106.0,9307.0,9407.0,9640.0,9935.0,10077.0,10184.0,10359.0,10498.0,10479.0,10397.0,10353.0,10419.0,10433.0,10328.0,10392.0,10482.0,10454.0,10422.0,10514.0,10544.0,10512.0,10438.0,10353.0,9941.0,8878.0,8252.0,8343.0,9070.0,10012.0,10713.0,11289.0,11669.0,11875.0,11869.0,11769.0,11510.0,11253.0,11117.0,10943.0,10759.0,10674.0,10527.0,11089.0,10074.0,0
13:18:12,2,2024-09-08,86,30,10360.0,10807.0,11097.0,11093.0,10912.0,10661.0,10328.0,9914.0,9649.0,9636.0,9752.0,9912.0,10080.0,10120.0,10047.0,10042.0,10084.0,10008.0,9991.0,10081.0,10174.0,10269.0,10341.0,10385.0,10363.0,10339.0,10364.0,10301.0,10309.0,10383.0,10371.0,10471.0,10532.0,10506.0,10402.0,10286.0,10121.0,9812.0,9559.0,9463.0,9632.0,9861.0,10155.0,10390.0,10592.0,10768.0,10837.0,10892.0,10823.0,10771.0,10679.0,10575.0,10543.0,10471.0,10479.0,10889.0,10076.0,1
21:18:39,2,,86,30,10490.0,11098.0,11647.0,11635.0,11271.0,10743.0,10293.0,9980.0,9789.0,9531.0,9296.0,9197.0,9158.0,9329.0,9580.0,9743.0,9836.0,9876.0,9984.0,10087.0,10143.0,10340.0,10440.0,10518.0,10515.0,10469.0,10510.0,10448.0,10360.0,10327.0,10337.0,10342.0,10339.0,10290.0,10286.0,10306.0,10217.0,9646.0,8905.0,8611.0,8885.0,9574.0,10332.0,10909.0,11293.0,11565.0,11726.0,11729.0,11627.0,11392.0,11174.0,11023.0,10781.0,10595.0,10408.0,11079.0,10039.0,0
00:38:43,1,2024-10-08,87,30,,10987.0,11597.0,11785.0,11444.0,10872.0,10359.0,9832.0,9379.0,9205.0,9196.0,9320.0,9438.0,9474.0,9557.0,9644.0,9774.0,9915.0,10048.0,10154.0,10230.0,10335.0,10334.0,10421.0,10486.0,10424.0,10370.0,10376.0,10411.0,10460.0,10403.0,10408.0,10525.0,10563.0,10499.0,10416.0,10296.0,9761.0,8943.0,8554.0,8759.0,9369.0,10054.0,10776.0,11313.0,11583.0,11649.0,11560.0,11389.0,11287.0,11151.0,10990.0,10696.0,10610.0,10523.0,11051.0,10079.0,0
06:19:39,2,2024-09-08,89,31,10451.0,11173.0,11768.0,11736.0,11334.0,10869.0,10279.0,9717.0,9355.0,9141.0,9063.0,9193.0,9264.0,9371.0,9539.0,9675.0,9752.0,9863.0,9964.0,10049.0,10175.0,10311.0,10298.0,10317.0,10426.0,10522.0,10622.0,10584.0,10528.0,10426.0,10441.0,10441.0,10442.0,10496.0,10483.0,10445.0,10176.0,9227.0,8394.0,8289.0,8726.0,9550.0,10377.0,11061.0,11542.0,11769.0,11853.0,11803.0,11729.0,11604.0,11364.0,11054.0,10819.0,10637.0,10525.0,11077.0,10214.0,0
01:58:45,1,2024-10-08,88,31,10453.0,11296.0,11882.0,11929.0,11605.0,11019.0,10406.0,9786.0,9326.0,9190.0,9077.0,9045.0,9128.0,9308.0,9443.0,9431.0,9568.0,9848.0,10053.0,10194.0,10322.0,10480.0,10499.0,10505.0,10504.0,10515.0,10496.0,10383.0,10342.0,10320.0,10345.0,10476.0,10522.0,10479.0,10459.0,10442.0,10274.0,9311.0,8429.0,8207.0,8617.0,9429.0,10306.0,11091.0,11604.0,11915.0,11923.0,11771.0,11709.0,11594.0,11430.0,11137.0,10855.0,10676.0,10475.0,11135.0,10072.0,0
16:37:45,2,2024-09-08,86,30,10503.0,10849.0,11104.0,11046.0,10785.0,10462.0,10108.0,9965.0,9829.0,9718.0,9617.0,9559.0,9584.0,9628.0,9710.0,9794.0,9947.0,10031.0,10177.0,10251.0,10261.0,10370.0,10373.0,10434.0,10478.0,10502.0,10478.0,10570.0,10550.0,10446.0,10310.0,10322.0,10447.0,10480.0,10424.0,10343.0,10057.0,9465.0,9153.0,9276.0,9641.0,10056.0,10357.0,10640.0,10784.0,11034.0,11157.0,11056.0,10936.0,10841.0,10741.0,10625.0,10568.0,10491.0,10406.0,10833.0,9981.0,1
12:27:53,2,2024-09-08,0,-17,12773.0,12095.0,11168.0,10741.0,10944.0,11377.0,11969.0,12426.0,12870.0,13289.0,13501.0,13277.0,12522.0,11985.0,12264.0,12926.0,13286.0,12919.0,12007.0,11073.0,10239.0,9470.0,8984.0,8821.0,9031.0,9365.0,9624.0,9656.0,9284.0,8450.0,7141.0,5920.0,5228.0,5143.0,5448.0,6048.0,6941.0,8186.0,9679.0,11191.0,12463.0,13253.0,13309.0,13055.0,12738.0,12396.0,12161.0,11618.0,10614.0,9501.0,8605.0,8002.0,7790.0,8088.0,8990.0,8376.0,8598.0,3
